Statistical profiling result from slow-v8.log, (40364 ticks, 7 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      3    0.0%    0.6%  LazyCompile: *visitBlock C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-code-gen\index.js:420:23
      3    0.0%    0.6%  LazyCompile: *readPackageScope node:internal/modules/cjs/loader:321:26
      3    0.0%    0.6%  LazyCompile: *pp$9.nextToken C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\acorn\dist\acorn.js:4391:28
      3    0.0%    0.6%  LazyCompile: *pp$6.startNode C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\acorn\dist\acorn.js:3047:28
      3    0.0%    0.6%  LazyCompile: *pp$3.parseTemplateElement C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\acorn\dist\acorn.js:2506:39
      3    0.0%    0.6%  LazyCompile: *pp$3.parseExprAtom C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\acorn\dist\acorn.js:2223:32
      3    0.0%    0.6%  LazyCompile: *pluginsMap C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\@babel\parser\lib\index.js:16408:20
      3    0.0%    0.6%  LazyCompile: *normalize node:path:304:12
      3    0.0%    0.6%  LazyCompile: *indent C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:1487:19
      3    0.0%    0.6%  LazyCompile: *finishToken C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\@babel\parser\lib\index.js:2189:14
      3    0.0%    0.6%  LazyCompile: *findGlobals C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\with\lib\globals.js:166:21
      3    0.0%    0.6%  LazyCompile: *each C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:1042:17
      3    0.0%    0.6%  LazyCompile: *consume C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:184:20
      3    0.0%    0.6%  LazyCompile: *compileAttrs C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-attrs\index.js:22:22
      3    0.0%    0.6%  LazyCompile: *buffer C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-code-gen\index.js:203:19
      3    0.0%    0.6%  LazyCompile: *attrs C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:1440:18
      3    0.0%    0.6%  LazyCompile: *attributeValue C:\Users\duvam\Documents\Coder House backend\desafio_loggers_gzip\Loggers_gzip\node_modules\pug-lexer\index.js:1312:27
      2    0.0%    0.4%  RegExp: ^while +([^\n]+)
      2    0.0%    0.4%  RegExp: ^when +([^:\n]+)
      2    0.0%    0.4%  RegExp: ^mixin +([-\w]+)(?: *\((.*)\))? *
      2    0.0%    0.4%  RegExp: ^\n[ \t]*\n
      2    0.0%    0.4%  RegExp: ^[\^_`a-zA-Z\-0-9!#$%&'*+.|~]+$
      2    0.0%    0.4%  RegExp: [_mn]
